person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,loan_status,rate_burden
128000,MORTGAGE,5.0,VENTURE,A,35000,7.9,0.27,N,0,2.1330000000000005
50000,MORTGAGE,5.0,VENTURE,A,7000,6.92,0.13,N,0,0.8996000000000001
45000,RENT,1.0,EDUCATION,C,4000,13.49,0.09,N,0,1.2141
28000,RENT,5.0,EDUCATION,C,12000,14.27,0.43,Y,1,6.1361
52000,MORTGAGE,0.0,EDUCATION,B,18000,12.18,0.35,N,0,4.263
33600,RENT,0.0,PERSONAL,A,4400,7.9,0.13,N,0,1.0270000000000001
40000,RENT,4.0,DEBTCONSOLIDATION,C,10000,14.27,0.25,Y,0,3.5675
175000,RENT,8.0,EDUCATION,C,7200,13.85,0.04,Y,0,0.554
64000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,8000,16.49,0.13,Y,1,2.1437
67000,MORTGAGE,13.0,MEDICAL,A,8150,7.49,0.12,N,0,0.8988
35000,RENT,4.0,PERSONAL,A,5000,7.49,0.14,N,0,1.0486000000000002
110000,MORTGAGE,7.0,VENTURE,B,20000,12.69,0.18,N,0,2.2842
44000,RENT,5.0,MEDICAL,C,10200,13.48,0.23,N,0,3.1004
140000,RENT,3.0,PERSONAL,B,10000,9.91,0.07,N,0,0.6937000000000001
38000,RENT,16.0,MEDICAL,B,5000,10.65,0.13,N,0,1.3845
38000,RENT,1.0,VENTURE,B,4000,11.36,0.1,N,0,1.136
60000,RENT,0.0,DEBTCONSOLIDATION,B,15000,11.89,0.25,N,0,2.9725
55000,MORTGAGE,4.0,PERSONAL,C,20000,13.23,0.36,N,0,4.7628
57000,RENT,7.0,MEDICAL,A,5000,7.9,0.09,N,0,0.711
33996,RENT,6.0,MEDICAL,D,10000,15.95,0.29,N,1,4.6255
49000,RENT,6.0,HOMEIMPROVEMENT,B,3500,12.69,0.07,N,1,0.8883000000000001
30720,RENT,5.0,PERSONAL,B,7500,10.95,0.25,N,1,2.7375
70000,RENT,2.0,DEBTCONSOLIDATION,B,6000,12.42,0.09,N,0,1.1178
175000,MORTGAGE,2.0,PERSONAL,A,20000,8.9,0.12,N,0,1.068
60000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,5000,7.66,0.08,N,0,0.6128
38400,RENT,7.0,PERSONAL,B,10000,10.38,0.26,N,0,2.6988000000000003
60000,OWN,8.0,MEDICAL,A,1200,7.66,0.02,N,0,0.1532
24000,RENT,0.0,VENTURE,C,8000,12.53,0.33,Y,1,4.1349
70000,OWN,0.0,VENTURE,A,12000,7.49,0.17,N,0,1.2733
34000,MORTGAGE,12.0,VENTURE,D,10000,16.77,0.29,Y,1,4.8633
65000,RENT,9.0,MEDICAL,B,20000,10.65,0.31,N,1,3.3015
35000,RENT,0.0,EDUCATION,B,7200,9.99,0.21,N,0,2.0979
40000,RENT,4.0,MEDICAL,B,4000,10.65,0.1,N,0,1.0650000000000002
60000,RENT,6.0,EDUCATION,A,7000,6.92,0.12,N,0,0.8303999999999999
68000,MORTGAGE,10.0,PERSONAL,A,16000,6.54,0.24,N,0,1.5695999999999999
70000,MORTGAGE,4.0,PERSONAL,B,14000,12.21,0.2,N,0,2.442
45000,RENT,9.0,MEDICAL,C,5000,13.98,0.11,Y,0,1.5378
60000,RENT,2.0,MEDICAL,A,6000,8.94,0.1,N,0,0.894
75000,RENT,3.0,EDUCATION,B,4000,10.74,0.05,N,0,0.537
87000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,1500,13.23,0.02,N,0,0.2646
30000,RENT,4.0,MEDICAL,C,5000,11.41,0.17,N,1,1.9397000000000002
55000,MORTGAGE,1.0,MEDICAL,B,15000,11.26,0.27,N,0,3.0402
54000,RENT,1.0,EDUCATION,A,6000,7.51,0.11,N,1,0.8261
59000,RENT,5.0,EDUCATION,A,11000,8.9,0.19,N,0,1.691
40000,RENT,8.0,MEDICAL,A,5000,7.49,0.13,N,0,0.9737
38000,RENT,7.0,DEBTCONSOLIDATION,C,5600,13.23,0.15,Y,0,1.9845
60000,MORTGAGE,6.0,MEDICAL,C,10000,13.49,0.17,N,0,2.2933000000000003
37440,RENT,12.0,EDUCATION,A,8000,8.94,0.21,N,0,1.8773999999999997
65000,RENT,3.0,EDUCATION,B,7000,12.69,0.11,N,0,1.3959
30000,RENT,0.0,EDUCATION,B,1200,11.49,0.04,N,0,0.4596
62400,MORTGAGE,3.0,VENTURE,B,3500,12.53,0.06,N,0,0.7517999999999999
70000,MORTGAGE,8.0,PERSONAL,A,13000,7.88,0.19,N,0,1.4972
70000,RENT,6.0,DEBTCONSOLIDATION,A,4000,7.74,0.06,N,0,0.4644
40000,RENT,3.0,VENTURE,C,10000,14.65,0.25,Y,1,3.6625
45000,RENT,4.0,EDUCATION,B,10000,10.36,0.22,N,0,2.2792
42000,RENT,2.0,VENTURE,B,3000,11.86,0.07,N,0,0.8302
68500,MORTGAGE,5.0,MEDICAL,C,16000,12.87,0.24,N,0,3.0887999999999995
30000,RENT,2.0,PERSONAL,B,2400,10.99,0.08,N,0,0.8792
72000,RENT,5.0,MEDICAL,B,12000,10.99,0.17,N,0,1.8683
90000,MORTGAGE,4.0,PERSONAL,B,12000,11.12,0.13,N,0,1.4456
30000,RENT,1.0,DEBTCONSOLIDATION,A,2500,7.68,0.08,N,0,0.6144
38000,RENT,5.0,PERSONAL,B,8000,10.37,0.21,N,0,2.1776999999999997
50000,RENT,4.0,PERSONAL,C,7000,15.23,0.14,Y,0,2.1322
60000,MORTGAGE,3.0,MEDICAL,A,10000,7.49,0.17,N,0,1.2733
60000,RENT,5.0,HOMEIMPROVEMENT,C,10000,13.49,0.17,Y,0,2.2933000000000003
40000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7750,11.99,0.19,N,0,2.2781000000000002
55000,MORTGAGE,1.0,PERSONAL,A,3000,6.76,0.05,N,0,0.338
48000,MORTGAGE,5.0,EDUCATION,B,15000,10.25,0.31,N,0,3.1774999999999998
56000,MORTGAGE,4.0,PERSONAL,B,3000,10.99,0.05,N,0,0.5495
69000,RENT,0.0,EDUCATION,E,12000,17.51,0.17,Y,1,2.9767000000000006
37000,RENT,2.0,MEDICAL,C,6500,13.11,0.17,N,0,2.2287
60000,RENT,0.0,PERSONAL,C,8000,13.22,0.13,N,0,1.7186000000000001
100000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,4800,5.42,0.05,N,0,0.271
60000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3000,7.51,0.05,N,0,0.3755
50532,RENT,7.0,DEBTCONSOLIDATION,C,5000,12.98,0.1,Y,0,1.298
31200,RENT,9.0,EDUCATION,A,6000,7.51,0.19,N,0,1.4269
50000,RENT,0.0,MEDICAL,B,9600,12.42,0.19,N,0,2.3598
48000,RENT,5.0,MEDICAL,C,3000,13.49,0.07,Y,0,0.9443000000000001
50000,RENT,4.0,PERSONAL,A,6000,7.51,0.12,N,0,0.9011999999999999
40000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,12000,7.51,0.3,N,0,2.2529999999999997
75000,RENT,4.0,MEDICAL,C,12000,13.85,0.16,Y,0,2.216
42000,RENT,0.0,VENTURE,A,4000,7.9,0.1,N,0,0.79
17000,RENT,0.0,EDUCATION,C,1450,12.87,0.09,N,0,1.1582999999999999
70000,MORTGAGE,15.0,EDUCATION,A,5000,7.14,0.07,N,0,0.4998
60000,RENT,1.0,MEDICAL,B,10000,10.59,0.17,N,0,1.8003
24000,RENT,5.0,HOMEIMPROVEMENT,A,5000,7.9,0.21,N,1,1.659
65000,MORTGAGE,7.0,MEDICAL,B,12000,10.65,0.18,N,0,1.917
66000,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4800,12.69,0.07,N,1,0.8883000000000001
60000,MORTGAGE,6.0,VENTURE,B,5600,10.99,0.09,N,0,0.9891
70000,RENT,7.0,EDUCATION,C,20000,14.27,0.29,N,0,4.138299999999999
70000,MORTGAGE,12.0,VENTURE,A,5000,5.42,0.07,N,0,0.3794
45000,RENT,1.0,DEBTCONSOLIDATION,B,15000,9.25,0.33,N,1,3.0525
50000,RENT,1.0,EDUCATION,A,18000,8.94,0.36,N,1,3.2183999999999995
72000,MORTGAGE,8.0,PERSONAL,A,8000,7.14,0.11,N,0,0.7854
45000,RENT,3.0,DEBTCONSOLIDATION,C,6000,13.49,0.13,Y,0,1.7537
42000,MORTGAGE,7.0,VENTURE,A,2500,6.91,0.06,N,0,0.41459999999999997
46000,MORTGAGE,0.0,DEBTCONSOLIDATION,E,9000,19.42,0.2,Y,1,3.8840000000000003
26000,RENT,0.0,VENTURE,A,5000,7.9,0.19,N,0,1.5010000000000001
62000,RENT,7.0,EDUCATION,C,14000,14.27,0.23,N,0,3.2821000000000002
72600,MORTGAGE,3.0,EDUCATION,B,6500,9.91,0.09,N,0,0.8919
40000,RENT,0.0,EDUCATION,B,10000,11.11,0.25,N,0,2.7775
85000,RENT,3.0,DEBTCONSOLIDATION,A,8000,7.14,0.09,N,0,0.6426
120000,MORTGAGE,0.0,PERSONAL,A,12000,9.63,0.1,N,0,0.9630000000000001
48000,RENT,7.0,MEDICAL,A,1800,7.14,0.04,N,0,0.2856
29000,RENT,1.0,EDUCATION,B,11000,9.91,0.38,N,1,3.7658
45000,RENT,8.0,VENTURE,A,3000,6.62,0.07,N,0,0.46340000000000003
95000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,5000,10.99,0.05,N,0,0.5495
90000,MORTGAGE,3.0,VENTURE,C,7000,13.11,0.08,N,0,1.0488
39600,RENT,9.0,EDUCATION,B,2400,9.91,0.06,N,1,0.5946
80000,MORTGAGE,1.0,PERSONAL,A,12000,8.94,0.15,N,0,1.341
31000,RENT,0.0,DEBTCONSOLIDATION,D,6000,16.02,0.19,Y,1,3.0438
50000,RENT,4.0,PERSONAL,A,10000,7.51,0.2,N,0,1.502
48000,MORTGAGE,4.0,VENTURE,A,3000,5.42,0.06,N,0,0.3252
33000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,8800,13.92,0.27,Y,0,3.7584000000000004
52000,RENT,0.0,MEDICAL,C,12000,14.35,0.23,Y,0,3.3005
85000,RENT,12.0,DEBTCONSOLIDATION,A,2575,7.49,0.03,N,0,0.2247
42000,RENT,6.0,EDUCATION,B,10000,9.63,0.24,N,0,2.3112
98004,RENT,8.0,EDUCATION,B,10000,10.99,0.1,N,0,1.099
78000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,7875,6.62,0.1,N,0,0.662
58000,MORTGAGE,5.0,VENTURE,A,3000,5.42,0.05,N,0,0.271
75000,RENT,1.0,MEDICAL,A,4500,9.32,0.06,N,0,0.5592
30000,RENT,3.0,VENTURE,C,10000,13.49,0.33,N,1,4.451700000000001
72000,RENT,6.0,VENTURE,B,10000,10.59,0.14,N,0,1.4826000000000001
81996,RENT,6.0,DEBTCONSOLIDATION,A,5000,7.51,0.06,N,0,0.45059999999999995
50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,10000,6.03,0.2,N,0,1.2060000000000002
45000,RENT,6.0,EDUCATION,D,5800,14.61,0.13,Y,0,1.8993
24000,RENT,0.0,EDUCATION,A,6500,8.49,0.27,N,0,2.2923
35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6000,6.03,0.17,N,0,1.0251000000000001
70000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000,10.65,0.07,N,0,0.7455
67600,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9600,16.02,0.14,Y,1,2.2428000000000003
60000,RENT,9.0,MEDICAL,B,12000,12.42,0.2,N,0,2.484
9600,RENT,2.0,VENTURE,E,1750,17.43,0.18,N,1,3.1374
55596,MORTGAGE,5.0,DEBTCONSOLIDATION,B,2000,9.91,0.04,N,0,0.39640000000000003
42000,RENT,6.0,VENTURE,B,12000,10.37,0.29,N,1,3.0072999999999994
38400,RENT,6.0,PERSONAL,B,2000,11.49,0.05,N,0,0.5745
130000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7000,8.59,0.05,N,0,0.4295
66000,MORTGAGE,6.0,EDUCATION,C,18000,13.47,0.28,N,0,3.7716000000000007
54000,RENT,4.0,EDUCATION,A,3000,6.76,0.06,N,0,0.40559999999999996
170000,MORTGAGE,4.0,PERSONAL,D,20000,15.58,0.12,N,1,1.8696
175000,RENT,5.0,MEDICAL,B,12800,12.42,0.07,N,0,0.8694000000000001
56839,MORTGAGE,6.0,PERSONAL,A,8000,8.94,0.14,N,0,1.2516
65000,MORTGAGE,6.0,EDUCATION,A,12000,6.91,0.18,N,0,1.2438
42000,RENT,0.0,MEDICAL,B,2500,11.48,0.06,N,0,0.6888
50000,MORTGAGE,7.0,PERSONAL,A,10000,6.03,0.2,N,0,1.2060000000000002
70000,RENT,0.0,DEBTCONSOLIDATION,A,9000,7.14,0.13,N,0,0.9282
43000,RENT,2.0,EDUCATION,C,10000,13.16,0.23,Y,0,3.0268
95000,MORTGAGE,5.0,EDUCATION,A,12000,6.03,0.13,N,0,0.7839
42000,RENT,0.0,EDUCATION,C,2400,12.68,0.06,N,0,0.7607999999999999
48000,RENT,2.0,MEDICAL,B,10000,11.12,0.21,N,0,2.3352
150000,MORTGAGE,7.0,EDUCATION,A,8000,7.49,0.05,N,0,0.37450000000000006
60000,MORTGAGE,2.0,EDUCATION,B,13600,11.71,0.23,N,0,2.6933000000000002
44100,RENT,7.0,VENTURE,B,13000,10.25,0.29,N,0,2.9724999999999997
50000,OWN,8.0,PERSONAL,A,4800,5.99,0.1,N,0,0.5990000000000001
56004,RENT,9.0,MEDICAL,A,5000,7.49,0.09,N,0,0.6741
150000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,25000,11.36,0.17,N,0,1.9312
86000,RENT,5.0,PERSONAL,B,15000,11.48,0.17,N,0,1.9516000000000002
36000,MORTGAGE,7.0,VENTURE,B,11300,12.69,0.31,N,0,3.9339
52160,MORTGAGE,0.0,VENTURE,A,1500,6.76,0.03,N,0,0.20279999999999998
40000,RENT,2.0,MEDICAL,B,8000,11.86,0.2,N,0,2.372
48000,RENT,2.0,MEDICAL,B,15000,12.69,0.31,N,1,3.9339
71000,MORTGAGE,10.0,MEDICAL,B,5000,10.0,0.07,N,0,0.7000000000000001
84000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15350,11.71,0.18,N,0,2.1078
70000,RENT,5.0,PERSONAL,C,2000,14.79,0.03,Y,0,0.4437
61776,MORTGAGE,1.0,PERSONAL,B,11500,12.21,0.18,N,0,2.1978
75000,RENT,4.0,PERSONAL,B,18000,12.18,0.24,N,0,2.9232
80000,MORTGAGE,6.0,VENTURE,D,16000,16.49,0.2,Y,0,3.298
55000,RENT,7.0,HOMEIMPROVEMENT,C,7000,11.03,0.13,N,0,1.4339
48000,OWN,7.0,VENTURE,C,1000,14.65,0.02,N,0,0.29300000000000004
75000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,12000,16.49,0.16,Y,1,2.6384
80000,MORTGAGE,6.0,PERSONAL,A,6300,5.79,0.08,N,0,0.4632
37500,MORTGAGE,0.0,MEDICAL,A,10000,9.32,0.27,N,1,2.5164000000000004
28800,MORTGAGE,7.0,PERSONAL,C,12000,12.99,0.43,Y,1,5.5857
62000,MORTGAGE,1.0,EDUCATION,B,7500,10.39,0.12,N,0,1.2468000000000001
37273,OWN,7.0,VENTURE,B,8500,11.49,0.23,N,0,2.6427
63300,RENT,3.0,EDUCATION,A,10000,7.14,0.15,N,0,1.071
155004,MORTGAGE,11.0,MEDICAL,A,10200,5.42,0.07,N,0,0.3794
62100,RENT,6.0,MEDICAL,B,7000,11.49,0.11,N,0,1.2639
70000,RENT,5.0,DEBTCONSOLIDATION,B,14000,9.99,0.21,N,0,2.0979
62472,RENT,5.0,EDUCATION,C,12800,14.72,0.21,Y,1,3.0912
78000,MORTGAGE,7.0,EDUCATION,B,15000,10.74,0.19,N,0,2.0406
31200,RENT,3.0,PERSONAL,A,6000,7.88,0.19,N,0,1.4972
60000,OWN,11.0,HOMEIMPROVEMENT,A,5000,6.03,0.08,N,0,0.48240000000000005
92200,RENT,8.0,VENTURE,D,25000,14.96,0.27,Y,0,4.0392
45928,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.88,0.13,N,0,1.0244
39996,RENT,2.0,EDUCATION,B,6000,10.25,0.15,N,0,1.5374999999999999
175000,MORTGAGE,13.0,EDUCATION,C,6000,14.79,0.03,Y,0,0.4437
54996,OWN,12.0,EDUCATION,E,20000,16.35,0.37,N,0,6.0495
40000,RENT,0.0,MEDICAL,B,6000,10.59,0.15,N,0,1.5885
16800,RENT,1.0,MEDICAL,A,4500,7.88,0.28,N,1,2.2064000000000004
60000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,7.29,0.1,N,0,0.7290000000000001
39996,RENT,6.0,MEDICAL,B,9000,10.39,0.23,N,0,2.3897000000000004
50000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7500,5.79,0.15,N,0,0.8684999999999999
44000,RENT,13.0,DEBTCONSOLIDATION,B,2000,10.59,0.05,N,0,0.5295
34900,RENT,2.0,DEBTCONSOLIDATION,C,5600,15.96,0.16,Y,0,2.5536000000000003
42000,RENT,1.0,EDUCATION,B,3000,10.25,0.07,N,0,0.7175
141000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,10000,12.53,0.07,N,0,0.8771
60000,OWN,0.0,EDUCATION,B,5000,12.53,0.08,N,0,1.0024
37440,RENT,4.0,DEBTCONSOLIDATION,B,10000,10.99,0.27,N,0,2.9673000000000003
41600,RENT,7.0,PERSONAL,B,7200,10.59,0.17,N,0,1.8003
24000,OWN,5.0,VENTURE,B,10000,9.88,0.42,N,0,4.1496
91800,MORTGAGE,2.0,DEBTCONSOLIDATION,D,8400,14.84,0.09,Y,1,1.3356
75000,MORTGAGE,5.0,PERSONAL,A,12000,6.62,0.16,N,0,1.0592000000000001
45000,RENT,2.0,VENTURE,C,5000,13.48,0.11,Y,0,1.4828000000000001
30000,RENT,2.0,VENTURE,A,13000,6.99,0.43,N,0,3.0057
60000,MORTGAGE,8.0,EDUCATION,A,6000,7.9,0.1,N,0,0.79
45000,MORTGAGE,9.0,MEDICAL,B,3000,10.59,0.07,N,0,0.7413000000000001
59000,MORTGAGE,11.0,EDUCATION,A,5000,5.42,0.08,N,0,0.4336
54000,RENT,12.0,PERSONAL,A,12000,8.49,0.22,N,0,1.8678000000000001
60000,RENT,2.0,PERSONAL,B,2500,12.18,0.04,N,0,0.4872
50000,RENT,4.0,VENTURE,B,15000,8.88,0.3,N,0,2.664
103000,RENT,5.0,HOMEIMPROVEMENT,A,10000,7.51,0.1,N,0,0.751
42000,RENT,17.0,MEDICAL,B,3000,12.69,0.07,N,0,0.8883000000000001
48000,MORTGAGE,10.0,VENTURE,A,6700,5.99,0.14,N,0,0.8386000000000001
51000,MORTGAGE,5.0,VENTURE,A,20000,6.17,0.39,N,0,2.4063
48000,RENT,1.0,MEDICAL,C,10000,13.61,0.21,N,0,2.8581
53000,RENT,0.0,DEBTCONSOLIDATION,B,9600,10.37,0.18,N,0,1.8665999999999998
100000,MORTGAGE,7.0,PERSONAL,D,30000,16.77,0.3,Y,0,5.031
39996,RENT,8.0,MEDICAL,C,2400,12.73,0.06,Y,0,0.7638
46000,RENT,2.0,PERSONAL,D,12000,15.31,0.26,N,1,3.9806000000000004
75000,MORTGAGE,5.0,MEDICAL,B,12000,10.37,0.16,N,0,1.6592
153660,MORTGAGE,3.0,HOMEIMPROVEMENT,B,15000,11.14,0.1,N,0,1.114
38500,RENT,2.0,MEDICAL,C,4000,13.48,0.1,N,0,1.348
44531,OWN,6.0,DEBTCONSOLIDATION,D,15000,16.29,0.34,N,0,5.5386
50000,MORTGAGE,5.0,EDUCATION,C,3850,13.49,0.08,N,0,1.0792
120000,MORTGAGE,15.0,MEDICAL,B,10000,10.75,0.08,N,0,0.86
75000,RENT,1.0,VENTURE,B,12000,10.74,0.16,N,0,1.7184000000000001
69000,MORTGAGE,5.0,VENTURE,A,10500,7.51,0.15,N,0,1.1264999999999998
50000,OWN,3.0,PERSONAL,A,5000,5.42,0.1,N,0,0.542
78000,RENT,4.0,EDUCATION,D,3000,16.89,0.04,N,1,0.6756000000000001
72000,RENT,3.0,MEDICAL,B,15000,11.89,0.21,N,0,2.4969
42000,RENT,8.0,VENTURE,A,8000,7.66,0.19,N,0,1.4554
35000,MORTGAGE,2.0,EDUCATION,A,3500,7.14,0.1,N,0,0.714
66300,RENT,5.0,MEDICAL,D,20000,14.59,0.27,N,1,3.9393000000000002
85000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,7750,7.51,0.09,N,0,0.6759
60000,RENT,3.0,EDUCATION,D,12800,15.2,0.21,Y,0,3.1919999999999997
60000,RENT,1.0,MEDICAL,B,4000,10.99,0.07,N,0,0.7693000000000001
50000,OWN,0.0,EDUCATION,C,4000,13.49,0.08,N,0,1.0792
44000,MORTGAGE,4.0,EDUCATION,A,10000,6.17,0.23,N,0,1.4191
51996,RENT,10.0,PERSONAL,C,13000,13.22,0.25,N,0,3.305
45000,RENT,1.0,MEDICAL,B,12000,11.86,0.27,N,0,3.2022
40000,RENT,1.0,PERSONAL,B,7200,9.88,0.18,N,0,1.7784
60000,OWN,13.0,PERSONAL,A,10000,8.0,0.17,N,0,1.36
95000,MORTGAGE,9.0,PERSONAL,B,15000,11.12,0.16,N,0,1.7792
50000,RENT,6.0,EDUCATION,C,6400,13.98,0.13,N,0,1.8174000000000001
60000,MORTGAGE,5.0,EDUCATION,B,10000,10.99,0.17,N,0,1.8683
22000,RENT,2.0,MEDICAL,C,4000,12.99,0.18,Y,0,2.3382
40000,RENT,9.0,VENTURE,B,12000,12.42,0.3,N,0,3.726
80000,MORTGAGE,4.0,PERSONAL,B,4000,11.99,0.05,N,0,0.5995
70000,RENT,0.0,EDUCATION,A,5600,7.9,0.08,N,0,0.632
42000,MORTGAGE,7.0,VENTURE,D,6000,16.29,0.14,Y,0,2.2806
32000,RENT,4.0,DEBTCONSOLIDATION,A,5000,7.9,0.16,N,0,1.264
28800,RENT,6.0,MEDICAL,B,5000,10.65,0.17,N,0,1.8105000000000002
135000,RENT,0.0,MEDICAL,C,12000,11.97,0.09,Y,0,1.0773
78000,RENT,0.0,VENTURE,A,4800,6.03,0.06,N,0,0.3618
33640,RENT,4.0,DEBTCONSOLIDATION,B,10000,11.26,0.3,N,1,3.3779999999999997
83000,MORTGAGE,5.0,PERSONAL,B,15000,10.65,0.18,N,1,1.917
50000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,15000,7.88,0.3,N,0,2.364
132000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,25000,11.12,0.19,N,0,2.1128
43000,RENT,3.0,EDUCATION,A,12000,7.88,0.28,N,0,2.2064000000000004
90000,RENT,0.0,DEBTCONSOLIDATION,C,10000,13.61,0.11,N,0,1.4970999999999999
33000,RENT,5.0,MEDICAL,D,12000,15.62,0.36,N,1,5.6232
120000,MORTGAGE,6.0,EDUCATION,A,10000,5.42,0.08,N,0,0.4336
35000,RENT,0.0,DEBTCONSOLIDATION,A,4800,6.76,0.14,N,0,0.9464
100000,MORTGAGE,4.0,PERSONAL,B,5000,12.42,0.05,N,0,0.621
39696,MORTGAGE,3.0,DEBTCONSOLIDATION,D,13750,17.58,0.36,N,1,6.328799999999999
25000,RENT,4.0,EDUCATION,D,8000,15.58,0.32,Y,1,4.9856
55000,RENT,3.0,EDUCATION,A,6000,6.92,0.11,N,0,0.7612
55000,RENT,0.0,EDUCATION,B,3200,9.91,0.06,N,0,0.5946
45000,MORTGAGE,7.0,EDUCATION,B,5000,9.76,0.11,N,0,1.0735999999999999
40800,OWN,7.0,EDUCATION,A,2400,6.76,0.06,N,0,0.40559999999999996
31000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000,6.76,0.1,N,0,0.676
70000,RENT,3.0,EDUCATION,C,10000,13.61,0.14,Y,0,1.9054000000000002
90000,MORTGAGE,0.0,VENTURE,A,4000,7.88,0.04,N,0,0.3152
59000,RENT,4.0,PERSONAL,A,6000,7.49,0.1,N,0,0.7490000000000001
25000,RENT,0.0,MEDICAL,B,7000,10.59,0.28,N,0,2.9652000000000003
110000,MORTGAGE,7.0,EDUCATION,B,10000,10.99,0.09,N,0,0.9891
27600,MORTGAGE,15.0,MEDICAL,A,5000,6.03,0.18,N,0,1.0854
75000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3000,5.99,0.04,N,0,0.2396
65200,MORTGAGE,5.0,DEBTCONSOLIDATION,A,3000,7.49,0.05,N,0,0.37450000000000006
90000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,25000,16.77,0.28,Y,0,4.695600000000001
95000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,20000,10.75,0.21,N,0,2.2575
48500,RENT,1.0,VENTURE,C,20000,12.99,0.41,N,0,5.3259
70000,MORTGAGE,1.0,EDUCATION,B,10000,11.89,0.14,N,0,1.6646000000000003
140000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,8.49,0.04,N,0,0.3396
130000,RENT,0.0,HOMEIMPROVEMENT,C,12000,13.61,0.09,Y,0,1.2248999999999999
95004,MORTGAGE,1.0,PERSONAL,A,7200,9.63,0.08,N,0,0.7704000000000001
61200,RENT,0.0,MEDICAL,C,15000,13.79,0.23,Y,0,3.1717
80000,MORTGAGE,15.0,PERSONAL,C,15000,13.49,0.19,Y,0,2.5631
80000,RENT,2.0,HOMEIMPROVEMENT,B,14400,11.49,0.18,N,0,2.0682
59000,RENT,1.0,MEDICAL,C,17000,13.48,0.3,N,1,4.044
33996,RENT,1.0,DEBTCONSOLIDATION,C,3600,12.98,0.11,Y,0,1.4278
75000,RENT,4.0,EDUCATION,B,5000,11.49,0.07,N,0,0.8043000000000001
36000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,2500,11.49,0.07,N,0,0.8043000000000001
45000,RENT,9.0,VENTURE,C,3000,14.35,0.07,N,0,1.0045000000000002
44000,RENT,1.0,VENTURE,C,4500,15.27,0.1,N,1,1.5270000000000001
30000,MORTGAGE,2.0,PERSONAL,B,6000,10.99,0.2,N,0,2.198
40000,RENT,3.0,MEDICAL,B,10000,9.88,0.25,N,0,2.47
19200,RENT,1.0,EDUCATION,B,2000,10.59,0.1,N,0,1.059
78000,MORTGAGE,7.0,EDUCATION,A,8500,8.63,0.1,N,0,0.8630000000000001
71500,MORTGAGE,9.0,MEDICAL,A,7500,6.62,0.1,N,0,0.662
45600,RENT,1.0,PERSONAL,C,10000,12.53,0.22,N,0,2.7565999999999997
44400,RENT,8.0,VENTURE,A,5000,6.91,0.11,N,0,0.7601
100000,MORTGAGE,8.0,PERSONAL,B,20000,11.48,0.2,N,0,2.2960000000000003
94000,RENT,3.0,VENTURE,C,10000,14.72,0.11,Y,0,1.6192
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5000,5.42,0.08,N,0,0.4336
130000,MORTGAGE,7.0,EDUCATION,A,10000,7.49,0.08,N,0,0.5992000000000001
31200,MORTGAGE,6.0,EDUCATION,A,5000,7.74,0.16,N,0,1.2384000000000002
85000,MORTGAGE,3.0,VENTURE,A,15000,6.17,0.18,N,0,1.1106
60000,MORTGAGE,2.0,VENTURE,A,2000,7.4,0.03,N,0,0.222
30000,RENT,2.0,PERSONAL,E,5000,16.0,0.17,N,1,2.72
60000,MORTGAGE,10.0,VENTURE,B,15000,11.71,0.25,N,0,2.9275
25000,RENT,8.0,DEBTCONSOLIDATION,D,8800,16.77,0.33,Y,1,5.5341000000000005
61000,MORTGAGE,3.0,VENTURE,A,10000,7.29,0.16,N,0,1.1664
